userName,content,score,at,repliedAt,appVersion
Pengguna Google,layanan baru dicoba semoga bisa membantu..,5,2025-08-09 05:41:26,,4.41.0
Pengguna Google,hari gini masih pake admin,1,2025-08-08 23:38:13,,4.41.0
Pengguna Google,"kenapa ya skarang kalau mau bayar grabfood pakai linkaja,,, s grab katanya pembayaran gagal jd d suruh bayar lagi saya,,, riwayat transaksi jg ga ada d aplikasi linkaja,,, aneh",1,2025-08-08 19:30:30,2023-04-11 16:33:28,4.41.0
Pengguna Google,"Kecewa dgn apk ini, transaksi saya menggunakan qris awalnya pending tapi saldo sdh terpotong, kemudian sukses 6 hari kemudian, namun saldo saya tdk kembali ke akunku ataupun masuk ke toko tempat saya menggunakan qris, sudah lapor ke cs linkaja disuruh menunggu 14x24jam, dan skrg sdh hari ke 14, tapi dicek kembali ke cs masih proses pengecekan terus. Chat dgn cs juga tdk bisa mengetik keluhan secara lgsg, hanya disuruh pilih beberapa item pertanyaan/keluhan yg tersedia, kurang optimal.",1,2025-08-08 16:39:23,,
Pengguna Google,bagus,5,2025-08-08 08:59:38,,4.33.0
Pengguna Google,tidak bisa di-update aplikasi linkAja nya,3,2025-08-08 01:22:31,,4.39.1
Pengguna Google,Semoga amanah🙏,5,2025-08-08 01:18:04,,
Pengguna Google,ribetttttt... klo langganan autodebet grab.. grab gagal tp terpotong,3,2025-08-07 22:50:02,,4.41.0
Pengguna Google,👍,5,2025-08-07 21:38:46,,4.41.0
Pengguna Google,bagus,5,2025-08-07 21:17:00,,4.33.0
Pengguna Google,Cs hahahihi.. lempar sana sini,1,2025-08-07 19:36:49,,4.41.0
Pengguna Google,"lholholho...2 tahun lalu verifikasi susah , sekarang masih susah . link aja gak pernah jajan kayaknya . saldo ku , saldo orang lain lumayan kalo di kumpulkan",1,2025-08-07 18:09:03,,4.41.0
Pengguna Google,Terlalu rumit buat prosesnya. daftarnya. RIBET BANGET Simple pake E wallet lain . ini paling ribet untuk lolosnya,1,2025-08-07 14:13:05,,
Pengguna Google,Terima kasih sangat membantu hampir semua keperluan pembayaran dan hal lain lain. Terjamin kerahasiaan nya. Semoga lebih baik.,5,2025-08-07 14:12:02,,4.40.0
Pengguna Google,keren sangat membantu,5,2025-08-07 13:54:02,,
Pengguna Google,kenapa selalu koneksi terputus tulisannya padahal sinyal lancar saat mau transaksi,2,2025-08-07 13:37:52,,4.41.0
Pengguna Google,update terbaru apk nya kok gak bs ya d hp saya?,3,2025-08-07 13:32:26,2021-06-21 13:41:42,2.1.1
Pengguna Google,mau cek saldo aja harus lengkapin data dulu hadeuh bikin lamaa,2,2025-08-07 10:15:11,,
Pengguna Google,gooood,5,2025-08-07 07:07:13,,4.39.1
Pengguna Google,"jangan pernah nyimpen duit disini , kalo hp/nomer kita hilang otomatis susah ngurusnya , gabakalan bisa balik. padahal era digital tinggal verifikasi identitas aja. ini mah dibikin ribet. ga kaya apk lain. ketika nomer hilang tinggal verifikasi identitas . sumpah ga rekomended . ga percaya? Cobain aja🤣",1,2025-08-06 23:59:07,,
Pengguna Google,saya mau uprgade le premium ga bsa2 yh...ad kamera ga bsa buat fto tlong bntu,4,2025-08-06 22:35:28,,
Pengguna Google,knpa gabisa dibuka,2,2025-08-06 22:15:02,,4.41.0
Pengguna Google,mantap,5,2025-08-06 21:34:18,,4.41.0
Pengguna Google,stlh diupdate..malah tidak bisa dibuka,1,2025-08-06 21:25:31,2020-03-11 15:04:24,4.41.0
Pengguna Google,bagis,5,2025-08-06 19:41:39,,
Pengguna Google,Saya suka pakai aplikasi link aja mudah buat transaksi,5,2025-08-06 18:12:51,,4.41.0
Pengguna Google,"aplikasi jelek, tidak fleksibel tidak ada top uup gopay, ataupun e-wallet lainnya, saya hapus karena sudah 2025 tapi aplikasi nya sperti tahun 2012 ketinggalan jaman",1,2025-08-06 18:01:08,,4.41.0
Pengguna Google,good,5,2025-08-06 18:00:50,,4.39.1
Pengguna Google,apakah link aja gangguan saat ini 06 Agustus 2025,4,2025-08-06 17:57:03,,4.41.0
Pengguna Google,mantap,5,2025-08-06 16:30:19,,4.41.0
Pengguna Google,ok,5,2025-08-06 15:20:02,,
Pengguna Google,Oke ajj,1,2025-08-06 12:53:10,,4.39.1
Pengguna Google,aplikasi yang sangat merugikan costumer. transksi berhasil untuk pembelian emoney tapi tidak masuk saat update saldo di emoney. sudah komplain menunggu 3x24jam tapi tetap saja tidak bisa. direfund tidak bisa. uang costumer tidak dapat dikembalikan. dengan nominal Rp. 400.000. (Sangat tidak dianjurkan menggunakan aplikasi ini dan pelayanan live chat serta costumer centernya tidak membantu),1,2025-08-06 11:58:57,,4.40.0
Pengguna Google,Sangat membantu,5,2025-08-06 11:34:56,,4.39.1
Pengguna Google,"Beli pulsa lewat my telkomsel,ketika klik link aja knp slalu diarahkan ke play store Padahl sdh diperbarui",3,2025-08-06 10:21:48,,4.34.0
Pengguna Google,ewallet Joss,5,2025-08-06 09:34:50,,4.39.1
Pengguna Google,"Alhamdulillah segala bisa, bisa segala smua jadi lancar",5,2025-08-06 07:05:16,,
Pengguna Google,cepat pembayaran,5,2025-08-06 06:09:18,,4.41.0
Pengguna Google,sangat bagus,5,2025-08-05 23:52:06,,4.41.0
Pengguna Google,good,5,2025-08-05 22:58:24,,4.41.0
Pengguna Google,semangat terbarukan,5,2025-08-05 22:10:37,,4.38.0
Pengguna Google,Ga bisa d akses kirim uang,4,2025-08-05 22:04:13,2023-04-24 11:08:25,4.39.1
Pengguna Google,"terlalu sulit dan ribet untuk penghapusan akun, padahal akun sudah tidak digunakan",1,2025-08-05 20:58:32,,
Pengguna Google,"pengaduan saya gak ditanggapi, nomor callcenter 051911 pun tidak bisa di hubungi",1,2025-08-05 17:28:39,,
Pengguna Google,saya sudah download baru aj masa pas di buka gambar nyaa putih aj truss cuma ad menu pilih negara di pojok bawah sebelah kiri udah saya pilih balik lagi ke situ truss,1,2025-08-05 13:56:53,,4.41.0
Pengguna Google,layanan ga guna lemot ga pernah respon ketika keluhan sulit login parah,1,2025-08-05 12:31:12,,4.41.0
Pengguna Google,Upgrade kok susah amat semua sudah benar . di suruh cek ulang terusss 🙏🙏,1,2025-08-05 11:38:54,,4.41.0
Pengguna Google,"eror aplikasi nya ,mau lagi login malah ke tiket ,gimana sih 😡",1,2025-08-05 09:26:28,,4.41.0
Pengguna Google,"aplikasi yg sagat bantu untuk transaksi, trksh",5,2025-08-05 08:21:20,,4.41.0
Pengguna Google,lama kali verifikasi.,1,2025-08-05 07:09:49,,4.41.0
Pengguna Google,keren,5,2025-08-05 02:45:52,,4.41.0
Pengguna Google,kenapa y apk linkaja punya saya nggk bisa d buka,1,2025-08-04 23:38:08,,
Pengguna Google,apk bug ga bisa di buka!!!,1,2025-08-04 23:35:14,,
Pengguna Google,ngak bisa tf,1,2025-08-04 23:33:02,,4.41.0
Pengguna Google,aplikasi tidak bermutu mengecewakan konsumen,1,2025-08-04 23:29:16,,4.41.0
Pengguna Google,ok sih tapi aplikasi saya gak bisa di buka,5,2025-08-04 23:22:53,,
Pengguna Google,sering terjadi gangguan. sedangkan wifi ku buat YouTube okok aja. pas buka linkaja lama. tolong di perbaiki,1,2025-08-04 23:21:17,,4.41.0
Pengguna Google,apk tidak bisa di gunakan padahal saldo ada,1,2025-08-04 23:19:27,,4.41.0
Pengguna Google,sangat senangggg,5,2025-08-04 19:44:19,,4.41.0
Pengguna Google,keren,5,2025-08-04 19:28:20,,4.41.0
Pengguna Google,"CS sangat tidak memuaskan,",1,2025-08-04 17:28:23,,
Pengguna Google,Saya top up saldo 300rb sampai sekarang belum masuk,2,2025-08-04 14:45:08,,
Pengguna Google,uang tidak masuk padahal transaksi berhasil payah pusat bantuan malah bot isisnya,1,2025-08-04 14:11:01,,4.41.0
Pengguna Google,hati2 buat teman2 saya kirim uang ke ewalet gopal berhasil. tapi saldonya tidak bertambah,1,2025-08-04 12:09:41,,4.41.0
Pengguna Google,"apalikasi jelek, masa mau payment harus make wifi. gabisa make data",1,2025-08-04 07:37:17,,4.41.0
Pengguna Google,akun linkaja saya gk bisa login karna Gmailnya ada yang retas atau hacker tolong dibantu buka akun saya,1,2025-08-04 03:14:09,,
Pengguna Google,aplikasi GK jelas kirim verivikasi email ke alamat terdaftar tp GK pernah ada kelanjutan dari nya,1,2025-08-03 18:57:12,,4.41.0
Pengguna Google,😁,5,2025-08-03 15:56:55,,4.40.0
Pengguna Google,apakah disini ada paylater,5,2025-08-03 14:37:04,,4.39.1
Pengguna Google,hati hati admin linkaja penipuan,1,2025-08-03 11:58:49,,
Pengguna Google,bagus,5,2025-08-03 09:19:46,,4.41.0
Pengguna Google,aplikasi buruk sinyal kuat buka menu lambat costume servis bot parah gak jelas,5,2025-08-03 03:08:44,,4.41.0
Pengguna Google,bagus,5,2025-08-03 01:19:57,,4.41.0
Pengguna Google,apk nya berarti 👍trmksh,5,2025-08-02 19:45:20,,4.41.0
Pengguna Google,kecewa di saat saya mau login tp kendala sama email yg udah gak aktif pihak Ling aja susah bgt di hubungi,3,2025-08-02 19:40:24,,4.41.0
Pengguna Google,Good,5,2025-08-02 04:50:29,,
Pengguna Google,"isi saldo berhasil tapi saldo linkaja ga tambah, kecewa terakhir pakai aplikasi ini, yang lain sebaiknya jangan install aplikasi ini",1,2025-08-01 22:25:04,,4.41.0
Pengguna Google,sangat sangat kecewa dengan livechat customer yg ada dilink aja karena tidak membantu saya mengisi dana melalui aplikasi mobile bank saldo dibank terpotong Saya mengisi sebanyak 2 kali tetapi yg terbaca cuma satu kali,1,2025-08-01 17:12:11,,4.41.0
Pengguna Google,"susah betul upgrade akun di linkaja , karena KTP sudah pernah digunakan, tidak bisa digunakan kembali, berarti harus pakai KTP orang lain maksudnya ya ?",1,2025-08-01 14:27:48,,4.41.0
Pengguna Google,pemilik simcard simpati sudah tidak nyaman lagi dengan pilihan paketnya.bisa ucapkan selamat tinggal untuk apk ini.masih terbaik pilihan paket yang dahulu.dan mudah sistemnya.ini semakin hebat tapi konsumennya bisa kabur semua.terimakasih,1,2025-08-01 11:56:32,2023-03-15 08:51:28,4.41.0
Pengguna Google,terima kasih,5,2025-08-01 11:33:08,,
Pengguna Google,"Tdk sesuai dgn Ekspektasi,sdh gabung linkAja syariah,trnyata msh tdk bisa d gunakan sbgai metode pembayaran.Gmna org mau tertarik menggunakan Apk ini klo kinerjanya kya gini,ada menu d sembunyikan bgi pengguna baru...mnding teman2 jgn gunakan apk ini,dripda klian kecewa,mnding gunakan apk yg lain saja...",1,2025-08-01 08:46:59,,4.41.0
Pengguna Google,ok,5,2025-08-01 06:27:21,,4.41.0
Pengguna Google,tolong etiket baik anda pulang kan uang saya . suda 3 x 24 jam gak da kejelasan. aplikasi pembohong. pulangkan uang ku segera,4,2025-08-01 01:13:40,,4.41.0
Pengguna Google,mantap,4,2025-07-31 19:54:33,,4.41.0
Pengguna Google,"Mau login susah amat, kode verifikasi yang dikirim ke email terdaftar tidak masuk.",1,2025-07-31 16:25:49,,4.41.0
Pengguna Google,cepat dan terpercaya,5,2025-07-31 15:24:31,,4.41.0
Pengguna Google,banyak di gunakan untuk penipuan ...hati²..,1,2025-07-31 12:39:34,,4.41.0
Pengguna Google,baik,5,2025-07-31 07:15:13,,
Pengguna Google,"Makin kesini aplikasi ini makin ketinggalan dengan wallet lainnya, terutama sejak dev pasang banner adsense di app nya jadi seperti app gratisan murahan di playstore, enggak seperti fintek yang bonafide.",3,2025-07-31 05:29:40,,4.41.0
Pengguna Google,"bagus apk,nya",5,2025-07-30 20:57:13,,4.41.0
Pengguna Google,Banyak iklan Muncul,1,2025-07-30 20:10:09,,4.41.0
Pengguna Google,sukses,5,2025-07-30 19:19:35,,4.41.0
Pengguna Google,aplikasi terburuk yang pernah gua pake. masa akun tiba-tiba di blokir dan saldo hilang. cuma karena jarang di pake. beda sama aplikasi lain. biarpun lama ga di pake akun sama saldo tetep utuh. ga rekomended banget buat nyimpen saldo ini aplikasi,1,2025-07-30 13:23:40,,4.41.0
Pengguna Google,bolehlah,4,2025-07-30 09:47:36,,4.41.0
Pengguna Google,"tidak bisa login, ingin ganti email tidak bisa bisa login",1,2025-07-30 06:29:14,,4.41.0
Pengguna Google,TOLONG CARA TUTUP AKUN... YANG SUDAH TERVERIFIKASI GIMANA YA CARA PENGADUAN NYA????.. AKUN SAYA TERKENA HACK/DIRETAS..AKUN EMAIL DAN NOMOR TELEPON NYA SUDAH DIGANTI OLEH ORANG LAIN😭,5,2025-07-30 01:21:19,,4.41.0
Pengguna Google,baik,5,2025-07-30 01:20:34,,4.41.0
Pengguna Google,mantap,5,2025-07-29 16:48:55,,4.41.0
Pengguna Google,terlalu bertele tele,1,2025-07-29 16:35:38,,4.40.0
Pengguna Google,"saya top up 500 rb lewat mbanking tidak bisa, tapi ketika saya isi nominal di bawahnya langsung bisa, merugikan sekali, karna tiap transaksi selalu kena biaya admin 1000..",1,2025-07-29 12:00:48,,4.41.0
Pengguna Google,"bikin ribet aja,transaksi harus kesini dlu",1,2025-07-29 11:48:37,,
Pengguna Google,saya berkali kali gagal verifikasi padahal data sudah sesuai dengan ktp saya mau chat menu chat nya tidak bisa menjawab kenapa gagal verifikasi apakah di alamat nama atau apa salahnya,4,2025-07-29 10:12:21,,4.41.0
Pengguna Google,saldo terpotong di linkaja tetapi di bank tujuan tidak masuk,1,2025-07-29 10:00:24,,4.41.0
Pengguna Google,kenapa tidak bisa upgrade full service sudah mencoba sampai 4 hari data sudah sesua dengan KTP tapi tetap saja gagal upgrade tolong jawab,1,2025-07-29 06:48:08,,4.41.0
Pengguna Google,"Saya Sudah Memasukan Email Saya, Malah Nyuruh Masukin Lagi Email,, ini Aplikasi'nya Gimana Ya,....!? 😠😠",2,2025-07-29 06:01:44,,4.41.0
Pengguna Google,👍👍👍👍,5,2025-07-29 02:20:44,,
Pengguna Google,👍🏻,5,2025-07-29 01:58:12,,
Pengguna Google,"saya kesulitan membuka pesan, alasan koneksi tidak terhubung padahal internet berjalan lancar",1,2025-07-29 00:35:25,,4.41.0
Pengguna Google,pak lama sekali upgrade link nya,3,2025-07-29 00:28:00,,4.41.0
Pengguna Google,lelet banget transaksinya. masa beli data aja sampe 15 menit lebih. buang buang waktu...,1,2025-07-28 23:58:09,,
Pengguna Google,sangat bagus....,5,2025-07-28 23:55:24,,4.41.0
Pengguna Google,top up saldo dari digipos tp saldo gak masuk2,2,2025-07-28 21:04:11,,4.41.0
Pengguna Google,"Tiap transaksi biaya admin kena 2 kali kaya kena pungutan liar sisa saldo juga juga tiba""hilang",2,2025-07-28 20:49:07,,4.41.0
Pengguna Google,apk busuk updet full servis ggl trus padahal sudah mengikuti intruksi,1,2025-07-28 17:03:18,,4.41.0
Pengguna Google,"akhir2 ini aplikasi ini bermasalah buat isi pulsa tdk bisa, klo pun masuk hanya separo. dlu tdk spt ini. apa dengan cara ini pemerintah memungut uang nasabah secara random, buat penambahan pemasukan pemerintah",1,2025-07-28 12:25:06,,
Pengguna Google,malah gabisa buka,1,2025-07-28 09:47:30,2020-11-06 12:43:01,4.41.0
Pengguna Google,ok,5,2025-07-28 05:53:32,,4.41.0
Pengguna Google,nice Min,5,2025-07-27 19:05:26,,4.40.0
Pengguna Google,ini mohon diperbaiki untuk pengiriman kode verifikasi nya apakah tidak ada pilihan selain kirim via sms,3,2025-07-27 18:34:59,,4.41.0
Pengguna Google,Buka aplikasinya stuck terus di logo,1,2025-07-27 15:41:31,,4.41.0
Pengguna Google,Saya membeli kuota seharga 88 rb tanggal 15 Juli 2025 jam 21.09. Pihak terkait bilang transaksi gagal namun saldo dri LinkAja sudah tersedot. Saya pun berusaha menghubungi pihak terkait mengenai ini dan katanya mereka telah melakukan refund namun saldo LinkAja saya tidak bertambah. Kami disuruh berkonsultasi dengan pihak dari LinkAja mengenai hal ini. Tolong ya untuk segera di hubungi pihak saya.,1,2025-07-27 14:29:35,,4.38.0
Pengguna Google,Disuruh uograde ke full.ervice tetapi tertulis KTP sdhmoernah terpakai padahal ktp yg sama yg sy pakai. Uang tdk bisa ditarik,1,2025-07-27 10:56:42,,4.41.0
Pengguna Google,good,5,2025-07-27 07:04:15,,
Pengguna Google,"aplikasi menyebalkan nomer hp hilang login wajib pakai kode melalui sms padahal kan bisa pakai emai saja ,mempersulit semua nya. sudah laporan tetap saja tidak membantu",1,2025-07-27 02:20:36,,4.41.0
Pengguna Google,bos saya lupa sandi sama lupa pertanyaan yg saya buat,3,2025-07-27 02:01:38,,4.12.0
Pengguna Google,apk jelek mau transaksi susah kali ada aja kendalanya👎👎👎,1,2025-07-27 00:32:38,,4.39.1
Pengguna Google,tolong tambahkan verif nomor karena seseorang bisa saja kehilangan akun google,1,2025-07-27 00:03:55,,4.41.0
Pengguna Google,kok di buat ngirim gak bisa gagal terus gimana ni,3,2025-07-26 22:43:54,,4.41.0
Pengguna Google,oke mau coba,5,2025-07-26 21:21:09,,4.41.0
Pengguna Google,"ini kenapa setiap buka selalu keluar kode QR ya, di close muncul lagi muncul lagi. tolong di perbaiki kembali aplikasi nya",2,2025-07-26 19:45:55,,4.41.0
Pengguna Google,"di 2 tahun awal kemunculan aplikasi ini, saldo sy gagal transaksi dan berkurang berkali kali tanpa ada kejelasan sampai dg saat ini. Sdh hub cs lwt email dll hasilnya zonk tanpa tanggapan. Pada tahun tersebut ternyata lumayan byk yg menulis ulasan stlh gagal transaksi saldo mereka senilai jutaan gak jelas rimbanya",1,2025-07-26 18:45:48,,
Pengguna Google,"Sudah kesekian kali mengalami TRANSAKSI PENDING...!!! hari ini terpaksa bayar tunai dulu karena dana nggak masuk ke rek penjual. Ternyata review² nya pun sama menyedihkan ....😪😪 Nggak ada Fitur Live Call atau Live Call dgn customer services, jd sangat menyebalkan kalau problem kayak gini....😖😖",1,2025-07-26 15:55:02,,4.41.0
Pengguna Google,dari tadi login ga bisa²,1,2025-07-26 11:03:48,,4.41.0
Pengguna Google,sudah ganti imel gak bisa buka,1,2025-07-26 10:36:08,,4.41.0
Pengguna Google,link aja mantap,5,2025-07-26 09:48:22,,4.41.0
Pengguna Google,saya coba kalau berhasil saya kasi bintang 5,1,2025-07-26 07:42:29,,
Pengguna Google,Bosokkkk,1,2025-07-26 07:03:52,,4.41.0
Pengguna Google,membantu,5,2025-07-26 07:00:17,,4.41.0
Pengguna Google,"selama ini saya menggunakan apk ini aman2 saja,dari kemarin sampai sekarang transaksi malah di pending tau gini saya pake apk lain saja,lapor pembuatan tiket tidak ijinkan lagi kan aneh kelanjutan laporan tidak ada",2,2025-07-26 05:52:04,,4.41.0
Pengguna Google,"Pembayaran transfer sukses, tapi uang gak masuk,,, dikirim laporkan bantuan transaksi yg balas malah cbat robot, klo pembayaran gagal harus masuk lagi donk ke akun dikembalikan, ini uang ntah kemana , sangat merugikan!!!",1,2025-07-25 18:14:43,2020-07-14 09:02:22,4.41.0
Pengguna Google,"mau verivikasi email tapi email ga di kirim"" gajelas amat",3,2025-07-25 15:26:55,,4.41.0
Pengguna Google,deskripsi paket internet kurang dan tidak berurutan,1,2025-07-25 14:22:31,,4.40.0
Pengguna Google,kenapa saya mau tf ke aplikasi lain kok gak bisa bilang nya topup dulu sudah di ikutin masih gak bisa ada apa ini woiii admin,1,2025-07-25 13:11:25,,
Pengguna Google,saya tidak menerima kode verifikasi ke email saya trus pelayanan nya kurang sekali terlalu ribet padahal saldo saya Masi akun saya gak bisa kebukak aplikasi ribet gak rekomen,1,2025-07-25 12:10:39,,
Pengguna Google,Link aja mengecewakan kenapa keluhan saya ga di tanggapi,1,2025-07-25 00:21:01,,4.41.0
Pengguna Google,sangat puas,5,2025-07-24 20:03:43,,4.41.0
Pengguna Google,"kirim uang pendingnya lama berhari""",1,2025-07-24 12:04:32,,4.41.0
Pengguna Google,pinjaman apakah bisa,4,2025-07-24 05:15:15,,4.40.0
Pengguna Google,tolong buka pemblokiran,5,2025-07-24 01:57:37,,4.41.0
Pengguna Google,sangat membantu dan mudah di gunakan,5,2025-07-23 19:32:27,,4.41.0
Pengguna Google,sangat membantu,2,2025-07-23 18:50:24,,4.41.0
Pengguna Google,susah banget ngagrebnya jadi gak bisa ngirim uang,5,2025-07-23 16:34:51,,4.41.0
Pengguna Google,"bagi yg blm pake aplikasi ini,, kalian terselamatkan,, masa saldo bisa hilang,, gara2 nya,hp yg lama rusak trus download lg di hp baru,log in.. pas lihat saldo sdh raib... aplikasi sgt buruk",1,2025-07-23 15:09:04,,4.34.0
Pengguna Google,"Saya sudah pernah bikin akun waktu dulu dan baru saya download lagi. Waktu msukin no telp dan verif, itu nunggu email nya lama banget sampai pas pasan waktu berakhir buat ""kirim ulang"" di verif nya, dan pas dimasukin sdh kadaluwarsa karena nerima email nya pas pasan sama waktu berlaku nya. Saya mencoba sampai 3 kali sampai akhirnya ""coba lagi besok, anda sudah terlalu banyak meminta kode verif"". Lah, padahal email yg dikirim dari aplikasi nya yg telat",2,2025-07-23 13:54:12,,4.41.0
Pengguna Google,"Aneh banget ra iso ganti no hp, menyimpang",1,2025-07-23 12:01:06,,
